vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Wall Unique ID
1,HP1000A,VESTIBULE,363b0869-408a-48a6-bd1a-c1220b2aa530-003e369c,10,HP1000,BUILDING LOBBY,01dcde21-cacf-4769-a509-88c3cf060c87-004ac566,dfe52ae6-60e8-4dd3-a845-8fe1a25ade27-00fb7b30
1,HP1000A,VESTIBULE,363b0869-408a-48a6-bd1a-c1220b2aa530-003e369c,29,HP1000B,STUDENT COLLABORATION,2c0d3547-87ca-45c6-b1fe-ce310deaa504-00d51595,dfe52ae6-60e8-4dd3-a845-8fe1a25ade27-00fb7af2
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c8f5
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,12,HP1200A,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce5,a1031554-a74d-41cb-a216-62fc86a34c5f-0117e8ee
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,12,HP1200A,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce5,77ae5268-a957-483b-a1ee-2062ba5e5aa4-00e496a5
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,12,HP1200A,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce5,e2b1666c-928c-4f3a-832e-7eda99205d2a-012d09bc
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,12,HP1200A,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce5,5ed42088-aefe-4a48-82b1-a33d18853d71-00c38fe9
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,13,HP1200B,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce8,a1031554-a74d-41cb-a216-62fc86a34c5f-0117e8ee
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,13,HP1200B,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce8,77ae5268-a957-483b-a1ee-2062ba5e5aa4-00e496a4
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,13,HP1200B,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce8,376f43b0-64f8-4683-ba8d-a50c145e5280-00989b2a
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,13,HP1200B,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce8,bc9957f6-f8e0-4dc5-a312-ec40c34f0168-00e5bfba
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c8f5
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,27,HP-ST-100,STAIR,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b885aa,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c8f5
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,30,HP1000C,PREFUNCTION,2c0d3547-87ca-45c6-b1fe-ce310deaa504-00d515a8,e2b1666c-928c-4f3a-832e-7eda99205d2a-012d09bc
2,HP1200,AUDITORIUM,363b0869-408a-48a6-bd1a-c1220b2aa530-003e36b9,30,HP1000C,PREFUNCTION,2c0d3547-87ca-45c6-b1fe-ce310deaa504-00d515a8,bc9957f6-f8e0-4dc5-a312-ec40c34f0168-00e5bfba
3,HP1011,JAN,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e67,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,0bab81fd-76b9-454b-84c1-6d33eb4ed040-011f557c
3,HP1011,JAN,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e67,24,HP1010,FURN STOR,574ed27a-250f-40d2-b3a1-f80dfd90834f-00aabe8e,38003318-ed37-49df-8cec-8071e099fd5d-00dde5df
3,HP1011,JAN,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e67,24,HP1010,FURN STOR,574ed27a-250f-40d2-b3a1-f80dfd90834f-00aabe8e,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75270
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,6,HP1013A,SHOWER,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a23ef,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,14,HP1012A,SHOWER,5f3a2586-1d2a-4161-9c22-89dcdffbc356-004af9e4,a7da13da-ea02-4b23-8b6f-a43d78c7d0a8-00ad045b
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,14,HP1012A,SHOWER,5f3a2586-1d2a-4161-9c22-89dcdffbc356-004af9e4,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,14,HP1012A,SHOWER,5f3a2586-1d2a-4161-9c22-89dcdffbc356-004af9e4,a7da13da-ea02-4b23-8b6f-a43d78c7d0a8-00ad0452
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,38003318-ed37-49df-8cec-8071e099fd5d-00dde378
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,90e15160-c3b7-4a14-a1ad-21234505fbd5-01038948
4,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,6,HP1013A,SHOWER,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a23ef,a7da13da-ea02-4b23-8b6f-a43d78c7d0a8-00acfff9
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,6,HP1013A,SHOWER,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a23ef,72771886-817c-4a66-98b0-a981f3067322-00aaaa1f
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,6,HP1013A,SHOWER,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a23ef,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,14,HP1012A,SHOWER,5f3a2586-1d2a-4161-9c22-89dcdffbc356-004af9e4,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c98f
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,90e15160-c3b7-4a14-a1ad-21234505fbd5-0103889a
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
5,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,38003318-ed37-49df-8cec-8071e099fd5d-00dde2a7
6,HP1013A,SHOWER,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a23ef,14,HP1012A,SHOWER,5f3a2586-1d2a-4161-9c22-89dcdffbc356-004af9e4,a7da13da-ea02-4b23-8b6f-a43d78c7d0a8-00acfeb2
6,HP1013A,SHOWER,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a23ef,14,HP1012A,SHOWER,5f3a2586-1d2a-4161-9c22-89dcdffbc356-004af9e4,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
6,HP1013A,SHOWER,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a23ef,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,8,HP1005,SERVICE AREAWAY,4ba18549-9c74-4ef6-8f75-163bdfda2351-004ab65b,2b47f844-699d-4189-905d-4426a81a7ec7-01403a2a
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,11,HP-EL-1,ELEVATOR,01dcde21-cacf-4769-a509-88c3cf060c87-004ac8e8,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c98a
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,961b2e1b-29c8-4dac-bd4f-a6ca4313a9bd-00d1211c
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,e0feff97-b12f-46e2-922d-cf3e3980248f-0107733f
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,f322f0f7-0cc2-471c-bf48-b982c4fcadeb-0140472d
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,16,HP0011,EMERG ELEC,ff2510ce-33d4-4edc-99ca-3d27bca6f364-00555a16,af16bf47-71b4-45b9-a91a-e32e7f405024-00aad860
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,16,HP0011,EMERG ELEC,ff2510ce-33d4-4edc-99ca-3d27bca6f364-00555a16,470d7d4b-ede5-4327-9478-12c9346ba111-009a26b1
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,16,HP0011,EMERG ELEC,ff2510ce-33d4-4edc-99ca-3d27bca6f364-00555a16,6dffb59e-f495-4819-a59b-124edf4023c9-0075e3d7
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,18,HP-EL-2,ELEVATOR,60690624-7c29-4099-9d41-4a3a5837f222-005ec0bb,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1668
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,18,HP-EL-2,ELEVATOR,60690624-7c29-4099-9d41-4a3a5837f222-005ec0bb,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c98a
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,a5c07732-b2a9-4068-9b1e-9376de097cce-007f8fc2
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,02c5347d-e9ac-4767-95cd-97e2f19418eb-00c7de0a
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,e94c07fd-f379-43dc-a38b-22375bac560c-0166b38d
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c8f5
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,5924e393-23cd-4dc4-8af6-27d1d15f2ed2-0167d4b6
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d9434
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d939c
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,23,HP0014,MAINTENANCE SHOP,c8c59508-fbc4-421f-8f17-658645ecbfc6-00a8c8d2,e0feff97-b12f-46e2-922d-cf3e3980248f-01077379
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,25,HP0015,EQUIPMENT,c4042131-e75f-438f-814e-9ba0efb2a4d6-00ab5981,3d9ae657-a87c-4103-b2c7-eeb7ec4178f7-0167d813
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,25,HP0015,EQUIPMENT,c4042131-e75f-438f-814e-9ba0efb2a4d6-00ab5981,a5c07732-b2a9-4068-9b1e-9376de097cce-007f8fc2
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,25,HP0015,EQUIPMENT,c4042131-e75f-438f-814e-9ba0efb2a4d6-00ab5981,02c5347d-e9ac-4767-95cd-97e2f19418eb-00c7de0a
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,64b23b31-573d-4279-b518-a7bcff86efda-016cd1a5
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,27,HP-ST-100,STAIR,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b885aa,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c8f5
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,27,HP-ST-100,STAIR,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b885aa,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1668
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,28,HP-ST-102,nan,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b88854,8d9f44b4-fa22-49a6-a833-50d961a47ce0-0112b0f7
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,28,HP-ST-102,nan,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b88854,e4ff15b1-0f15-4cb9-a744-cf23617afa38-00c45959
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,31,HP0025,HK WORKROOM,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d948d,64b23b31-573d-4279-b518-a7bcff86efda-016cd1a5
7,HP0010,MECHANICAL,cdfbc36f-396e-4ecc-980b-ac13b08f3161-004a2d95,31,HP0025,HK WORKROOM,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d948d,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d9421
8,HP1005,SERVICE AREAWAY,4ba18549-9c74-4ef6-8f75-163bdfda2351-004ab65b,17,HP0012,MAIN FIRE PUMP,ff2510ce-33d4-4edc-99ca-3d27bca6f364-00555bc8,d5edd12b-faa9-47e6-b610-fe8d8ddd5bc0-01083ac1
9,HP1014,MACH RM,4ba18549-9c74-4ef6-8f75-163bdfda2351-004ab8ce,11,HP-EL-1,ELEVATOR,01dcde21-cacf-4769-a509-88c3cf060c87-004ac8e8,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1537
9,HP1014,MACH RM,4ba18549-9c74-4ef6-8f75-163bdfda2351-004ab8ce,18,HP-EL-2,ELEVATOR,60690624-7c29-4099-9d41-4a3a5837f222-005ec0bb,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1537
9,HP1014,MACH RM,4ba18549-9c74-4ef6-8f75-163bdfda2351-004ab8ce,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,02c5347d-e9ac-4767-95cd-97e2f19418eb-00c7dd3c
11,HP-EL-1,ELEVATOR,01dcde21-cacf-4769-a509-88c3cf060c87-004ac8e8,18,HP-EL-2,ELEVATOR,60690624-7c29-4099-9d41-4a3a5837f222-005ec0bb,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c98a
11,HP-EL-1,ELEVATOR,01dcde21-cacf-4769-a509-88c3cf060c87-004ac8e8,18,HP-EL-2,ELEVATOR,60690624-7c29-4099-9d41-4a3a5837f222-005ec0bb,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1537
12,HP1200A,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce5,13,HP1200B,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce8,a1031554-a74d-41cb-a216-62fc86a34c5f-0117e8ee
12,HP1200A,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce5,30,HP1000C,PREFUNCTION,2c0d3547-87ca-45c6-b1fe-ce310deaa504-00d515a8,bc9957f6-f8e0-4dc5-a312-ec40c34f0168-00e5bfc5
12,HP1200A,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce5,30,HP1000C,PREFUNCTION,2c0d3547-87ca-45c6-b1fe-ce310deaa504-00d515a8,e2b1666c-928c-4f3a-832e-7eda99205d2a-012d09bc
13,HP1200B,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce8,30,HP1000C,PREFUNCTION,2c0d3547-87ca-45c6-b1fe-ce310deaa504-00d515a8,bc9957f6-f8e0-4dc5-a312-ec40c34f0168-00e5c00a
13,HP1200B,VESTIBULE,fb8b809e-bd1b-4568-950a-2a1c0420a3d5-004acce8,30,HP1000C,PREFUNCTION,2c0d3547-87ca-45c6-b1fe-ce310deaa504-00d515a8,bc9957f6-f8e0-4dc5-a312-ec40c34f0168-00e5bfba
14,HP1012A,SHOWER,5f3a2586-1d2a-4161-9c22-89dcdffbc356-004af9e4,19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,ed3d6a22-863e-4aea-b88d-3ea4f724634a-00d75287
15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,16,HP0011,EMERG ELEC,ff2510ce-33d4-4edc-99ca-3d27bca6f364-00555a16,470d7d4b-ede5-4327-9478-12c9346ba111-009a28eb
15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,17,HP0012,MAIN FIRE PUMP,ff2510ce-33d4-4edc-99ca-3d27bca6f364-00555bc8,f322f0f7-0cc2-471c-bf48-b982c4fcadeb-014045e4
15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,23,HP0014,MAINTENANCE SHOP,c8c59508-fbc4-421f-8f17-658645ecbfc6-00a8c8d2,e0feff97-b12f-46e2-922d-cf3e3980248f-010772e8
15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,23,HP0014,MAINTENANCE SHOP,c8c59508-fbc4-421f-8f17-658645ecbfc6-00a8c8d2,e0feff97-b12f-46e2-922d-cf3e3980248f-010772c1
15,HP0013,MAIN ELECTRICAL,ff2510ce-33d4-4edc-99ca-3d27bca6f364-005558e8,23,HP0014,MAINTENANCE SHOP,c8c59508-fbc4-421f-8f17-658645ecbfc6-00a8c8d2,e0feff97-b12f-46e2-922d-cf3e3980248f-010772ff
18,HP-EL-2,ELEVATOR,60690624-7c29-4099-9d41-4a3a5837f222-005ec0bb,27,HP-ST-100,STAIR,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b885aa,bb81fe8a-6cd1-41fb-b09f-72a3902a0bae-009a1668
19,HP-C10A,CORRIDOR,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,27,HP-ST-100,STAIR,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b885aa,caa9e4ca-4acb-4648-8d08-c1045eb2f76e-00a8df37
20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,25,HP0015,EQUIPMENT,c4042131-e75f-438f-814e-9ba0efb2a4d6-00ab5981,a5c07732-b2a9-4068-9b1e-9376de097cce-007f8fc2
20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,25,HP0015,EQUIPMENT,c4042131-e75f-438f-814e-9ba0efb2a4d6-00ab5981,02c5347d-e9ac-4767-95cd-97e2f19418eb-00c7de0a
20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
20,HP0021,ATTIC STOCK,daf4cc29-8748-463b-9ed0-988770a8d426-00753e7d,26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,daf4cc29-8748-463b-9ed0-988770a8d426-007539f6
21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,26787f4f-9729-4afd-96ac-a945b1bff3a5-00adddc5
21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
21,HP0029,MDF,daf4cc29-8748-463b-9ed0-988770a8d426-00753e80,27,HP-ST-100,STAIR,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b885aa,13575bc5-0bc2-4aa1-ab8c-d7f86d3c09ed-0062c8f5
22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,d668c1a0-f0a1-4a37-9141-bf0d7580a78e-010833b2
22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,a5c07732-b2a9-4068-9b1e-9376de097cce-007f8ff8
22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,31,HP0025,HK WORKROOM,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d948d,e94c07fd-f379-43dc-a38b-22375bac560c-0166b37f
22,HP0027,MAINT STAFF OFFICE,daf4cc29-8748-463b-9ed0-988770a8d426-00753e83,31,HP0025,HK WORKROOM,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d948d,a5c07732-b2a9-4068-9b1e-9376de097cce-007f8ff8
26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,31,HP0025,HK WORKROOM,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d948d,64b23b31-573d-4279-b518-a7bcff86efda-016cd1a5
26,HP0023,HK STORAGE,26787f4f-9729-4afd-96ac-a945b1bff3a5-00addd83,31,HP0025,HK WORKROOM,a464efa7-7cb8-4bcf-8950-765a1b688e69-013d948d,a5c07732-b2a9-4068-9b1e-9376de097cce-007f8ff8
